0,0,100,100,0,0,0,100,100,0,0,0,0,100,0,100,100,0,100,0,0,100,0,0,0,100,100,0,0,0,100,0,0,0,100,100,0,100,0,0,0,0,100,0,100,0,0,100,0,0,0,200,0,0,0,0,100,100,0,100,0,0,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,0,0,0,200,0,0,100,0,100,0,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,0,0,100,100,0,100,0,0,0,0,100,100,0,0,100,0,0,100,0,0,0,100,100,0,100,0,100,0,0,100,0,100,100,0,0,100,0,100,0,0,100,0,0,100,100,0,0,100,0,0,100,0,0,0,100,100,0,0,0,0,100,0,100,0,0,100,0,0,100,100
0,100,0,100,0,100,0,0,0,100,100,0,0,100,100,0,100,0,0,0,100,100,0,0,100,100,0,100,0,100,100,0,0,100,100,100,0,100,0,100,0,0,100,0,0,100,0,0,100,0,100,0,100,0,0,0,100,100,0,0,100,0,0,0,200,0,100,0,0,100,100,0,0,100,0,0,0,100,0,0,100,0,100,0,0,0,0,100,100,100,0,0,0,0,200,0,0,0,0,100,0,100,0,100,0,0,0,100,100,0,100,0,0,0,100,0,100,0,100,0,0,0,100,0,0,100,0,0,100,100,100,100,0,0,100,0,100,0,100,0,0,100,0,100,0,100,0,0,100,0,100,0,100,0,0,100,100,0,300,400,0,100,100,0,0,100,0,100,0,0,100,0,0,100,0,100,0,100,100,0,100,0,0,100,0,0,100,0,0,100
0,100,100,0,0,0,100,100,100,0,200,0,0,0,100,0,0,100,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,100,0,100,0,600,0,100,100,0,0,0,100,0,100,0,0,100,0,100,0,100,100,100,0,0,100,0,100,0,0,0,100,100,0,100,0,0,100,100,0,0,100,0,100,100,0,0,0,100,100,100,100,0,0,200,0,0,100,0,0,100,0,100,0,0,100,100,0,0,0,100,100,0,100,0,0,100,0,100,100,100,0,0,0,100,0,0,0,100,100,0,0,0,100,0,100,100,0,0,0,100,0,100,100,0,100,0,0,100,100,0,100,0,100,100,0,100,400,100,100,0,0,0,0,200,0,0,0,100,100,0,0,100,0,100,0,100,0,100,0,0,100,100,0,100,0,100,0,0,100,0,0,100,0,100,0,100
0,0,0,100,0,100,100,0,0,100,100,0,100,0,0,100,0,0,100,0,100,0,0,100,0,100,0,100,0,0,0,0,100,0,100,0,100,0,100,0,100,0,0,0,100,0,100,0,100,0,200,0,0,0,100,0,100,0,0,0,100,200,0,100,100,100,100,0,100,0,0,100,100,0,0,700,0,100,0,100,0,0,100,0,100,100,0,0,100,100,0,0,100,0,100,0,100,0,100,0,100,0,0,100,100,0,100,0,0,100,0,0,100,0,0,100,100,0,0,0,100,100,0,100,300,0,200,100,100,0,0,0,200,0,100,0,0,100,0,100,0,100,0,0,100,0,0,100,0,0,100,100,0,0,100,0,100,100,0,0,100,0,0,100,100,0,0,0,0,100,100,0,0,100,100,0,100,0,100,0,100,100,0,100,100,0,100,0,100,100
